CEL_File,GES_Project,GES_Batch,Sex,Use_for_analysis,Sample_Name,Old_Name,MGI_ID,JAX_ID,KStest_D,Autosomal_A_Freq,Autosomal_B_Freq,Autosomal_H_Freq,Autosomal_V_Freq,Autosomal_N_Freq,G2F1_Study,VINO_Paper_Set,HDMI_paper,wild_mice,G2_F1,AXB_BXA,BXD,LXS,A_J_consomics,MSM_consomics,PWD_consomic,Classical,Outbred,F1,Replicated,Wild_derived,NotMusMusculus,NotMusMusculus_1
SNP_mDIV_C1-626_91809,08MA-005.gac,17,M,0,ILSXISS102/TejJ,LXS102m,MGI:3836002,#N/A,0.02,80%,16%,4%,0.3%,0.1%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C10-635_101509-redo,08MA-005.gac,17,F,0,repro a  (close to C3H),repro a,#N/A,#N/A,0.02,79%,12%,9%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C10-635_91809,08MA-005.gac,17,F,0,repro a  (close to C3H),repro a,#N/A,#N/A,0.01,79%,12%,9%,0.2%,0.2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C11-636_101509-redo,08MA-005.gac,17,M,0,repro b  (close to C3H),repro b,#N/A,#N/A,0.02,79%,13%,7%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C11-636_91809,08MA-005.gac,17,M,0,repro b  (close to C3H),repro b,#N/A,#N/A,0.01,79%,13%,8%,0.2%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C2-627_101509-redo,08MA-005.gac,17,M,0,ILSXISS103/TejJ,LXS103m,MGI:3836004,9289,0.02,79%,16%,4%,0.2%,0.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C2-627_91809,08MA-005.gac,17,M,0,ILSXISS103/TejJ,LXS103m,MGI:3836004,9289,0.03,79%,16%,4%,0.4%,0.1%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C3-628_101509-redo,08MA-005.gac,17,M,0,ILSXISS107/TejJ,LXS107m,MGI:3836005,9290,0.02,80%,16%,4%,0.2%,0.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C3-628_91809,08MA-005.gac,17,M,0,ILSXISS107/TejJ,LXS107m,MGI:3836005,9290,0.02,79%,16%,4%,0.3%,0.1%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C4-629_101509-redo,08MA-005.gac,17,M,0,ILSXISS110/TejJ,LXS110m,MGI:3836007,9291,0.02,78%,17%,4%,0.2%,0.1%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C4-629_91809,08MA-005.gac,17,M,0,ILSXISS110/TejJ,LXS110m,MGI:3836007,9291,0.01,78%,17%,4%,0.3%,0.1%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C5-630_101509-redo,08MA-005.gac,17,M,0,ILSXISS112/TejJ,LXS112m,MGI:3836047,#N/A,0.02,79%,17%,4%,0.2%,0.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C5-630_91809,08MA-005.gac,17,M,0,ILSXISS112/TejJ,LXS112m,MGI:3836047,#N/A,0.03,78%,17%,4%,0.2%,0.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C6-631_101509-redo,08MA-005.gac,17,M,0,ILSXISS114/TejJ,LXS114m,MGI:3836008,9292,0,80%,16%,4%,0.2%,0.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C6-631_91809,08MA-005.gac,17,M,0,ILSXISS114/TejJ,LXS114m,MGI:3836008,9292,0.03,79%,16%,4%,0.3%,0.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C7-632_101509-redo,08MA-005.gac,17,M,0,ILSXISS115/TejJ,LXS115m,MGI:3836009,9293,0.02,78%,17%,4%,0.2%,0.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C7-632_91809,08MA-005.gac,17,M,0,ILSXISS115/TejJ,LXS115m,MGI:3836009,9293,0.03,78%,17%,4%,0.3%,0.1%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C8-633_101509-redo,08MA-005.gac,17,M,0,ILSXISS122/TejJ,LXS122m,MGI:3836010,9294,0.02,78%,17%,4%,0.2%,0.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C8-633_91809,08MA-005.gac,17,M,0,ILSXISS122/TejJ,LXS122m,MGI:3836010,9294,0.02,78%,17%,4%,0.3%,0.1%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C9-634_101509-redo,08MA-005.gac,17,M,0,ILSXISS123/TejJ,LXS123m,MGI:3836011,9295,0.03,79%,16%,4%,0.2%,0.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C9-634_91809,08MA-005.gac,17,M,0,ILSXISS123/TejJ,LXS123m,MGI:3836011,9295,0.01,79%,16%,5%,0.3%,0.2%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D1-637_101509-redo,08MA-005.gac,17,M,0,repro c  (close to C3H),repro c,#N/A,#N/A,0.02,77%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D1-637_91809,08MA-005.gac,17,M,0,repro c  (close to C3H),repro c,#N/A,#N/A,0.02,77%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D10-652_101509-redo,08MA-005.gac,17,M,0,nanno orang,20915 nanno orang,#N/A,#N/A,0.12,22%,17%,32%,14.7%,14.5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D10-652_91809,08MA-005.gac,17,M,0,nanno orang,20915 nanno orang,#N/A,#N/A,0.12,22%,16%,33%,14.8%,14.6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D11-653_101509-redo,08MA-005.gac,17,M,0,nanno minuto,13 nanno minuto,#N/A,#N/A,0.12,22%,16%,33%,14.7%,14.6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D11-653_91809,08MA-005.gac,17,M,0,nanno minuto,13 nanno minuto,#N/A,#N/A,0.13,21%,16%,32%,14.9%,15.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D2-638_101509-redo,08MA-005.gac,17,M,0,repro d (close to C3H),repro d,#N/A,#N/A,0.01,76%,20%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D2-638_91809,08MA-005.gac,17,M,0,repro d (close to C3H),repro d,#N/A,#N/A,0.02,76%,19%,5%,0.3%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D3-639_101509-redo,08MA-005.gac,17,F,0,Mus Castaneus Pathumthani,17-castaneus Pathumthani,#N/A,#N/A,0.02,50%,32%,14%,2.7%,1.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
SNP_mDIV_D3-639_91809,08MA-005.gac,17,F,0,Mus Castaneus Pathumthani,17-castaneus Pathumthani,#N/A,#N/A,0.02,50%,32%,14%,2.8%,1.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
SNP_mDIV_D4-640_101509-redo,08MA-005.gac,17,M,0,Mus famulus ,30-famulus ,#N/A,#N/A,0.1,38%,24%,20%,11.5%,6.2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D4-640_91809,08MA-005.gac,17,M,0,Mus famulus ,30-famulus ,#N/A,#N/A,0.1,36%,23%,22%,11.7%,7.5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D5-642_101509-redo,08MA-005.gac,17,M,0,Mus fragilicauda,5-fragilicauda,#N/A,#N/A,0.09,39%,24%,20%,11.5%,5.4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D5-642_91809,08MA-005.gac,17,M,0,Mus fragilicauda,5-fragilicauda,#N/A,#N/A,0.1,38%,24%,20%,11.5%,6.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D6-643_101509-redo,08MA-005.gac,17,M,0,Mus fragilicauda,7-fragilicauda,#N/A,#N/A,0.09,39%,24%,20%,11.5%,5.5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D6-643_91809,08MA-005.gac,17,M,0,Mus fragilicauda,7-fragilicauda,#N/A,#N/A,0.1,38%,23%,21%,11.5%,6.4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D7-644_101509-redo,08MA-005.gac,17,M,0,Mus caroli,13-caroli Korat,#N/A,#N/A,0.1,35%,22%,23%,12.4%,7.6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D7-644_91809,08MA-005.gac,17,M,0,Mus caroli,13-caroli Korat,#N/A,#N/A,0.11,34%,22%,24%,12.3%,8.2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D8-646_101509-redo,08MA-005.gac,17,M,0,Mus cervicolor,20918 cervicolor,#N/A,#N/A,0.1,36%,23%,22%,12.3%,7.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D8-646_91809,08MA-005.gac,17,M,0,Mus cervicolor,20918 cervicolor,#N/A,#N/A,0.11,36%,22%,22%,12.3%,8.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D9-647_101509-redo,08MA-005.gac,17,M,0,Mus dunni,Mus dunni,#N/A,#N/A,0.09,39%,24%,20%,11.6%,6.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_D9-647_91809,08MA-005.gac,17,M,0,Mus dunni,Mus dunni,#N/A,#N/A,0.09,38%,24%,20%,11.7%,6.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_A10-657_102109,08MA-005.gac,18,M,0,Wistar rat,Outbred Wistar (Hsd:WI),#N/A,#N/A,0.13,16%,14%,38%,16.3%,16.2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_A2-645_102109,08MA-005.gac,18,M,0,Mus cookii,20530 cookii,#N/A,#N/A,0.1,33%,21%,24%,12.9%,8.6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_A3-648_102109,08MA-005.gac,18,M,0,Mus platythrix,14 platythrix,#N/A,#N/A,0.12,23%,17%,32%,14.9%,13.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_A4-649_102109,08MA-005.gac,18,M,0,Mus platythrix,15 platythrix,#N/A,#N/A,0.12,25%,17%,29%,14.5%,13.5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_A5-650_102109,08MA-005.gac,18,M,0,Mus saxicola,17 saxicola,#N/A,#N/A,0.12,25%,17%,30%,14.3%,12.7%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_A6-651_102109,08MA-005.gac,18,M,0,Mus saxicola,19 saxicola,#N/A,#N/A,0.11,24%,17%,31%,14.4%,13.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_A7-654_102109,08MA-005.gac,18,M,0,nanno matt,20917 nanno matt,#N/A,#N/A,0.12,22%,16%,33%,14.7%,14.5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_A9-656_102109,08MA-005.gac,18,M,0,Sprague Dawley rat,Sprague Dawley (Hsd:SD),#N/A,#N/A,0.13,16%,14%,38%,16.2%,16.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B1-659_102109,08MA-005.gac,18,M,0,P. aztecus,P. aztecus,#N/A,#N/A,0.13,15%,13%,39%,16.8%,16.4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B10-668_102109,08MA-005.gac,18,M,0,359F1B,359F1B,#N/A,#N/A,0.13,15%,13%,40%,16.7%,16.2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B11-669_102109,08MA-005.gac,18,M,0,1068TO-2,1068TO-2,#N/A,#N/A,0.13,14%,13%,39%,16.9%,16.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B2-660_102109,08MA-005.gac,18,M,0,P. melanophrys,P. melanophrys,#N/A,#N/A,0.13,15%,14%,38%,16.8%,16.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B3-661_102109,08MA-005.gac,18,M,0,P. californicus,P. californicus,#N/A,#N/A,0.13,15%,13%,39%,16.7%,16.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B4-662_102109,08MA-005.gac,18,M,0,P. maniculatus sonoriensis,P. maniculatus sonoriensis,#N/A,#N/A,0.13,14%,14%,39%,16.7%,16.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B5-663_102109,08MA-005.gac,18,M,0,P. maniculatus,P. maniculatus m,#N/A,#N/A,0.13,14%,13%,39%,17.0%,16.7%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B6-664_102109,08MA-005.gac,18,M,0,P. polionotus,P. polionotus m,#N/A,#N/A,0.13,14%,13%,40%,17.0%,16.4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B7-665_102109,08MA-005.gac,18,M,0,F1-2106m,F1-2106m,#N/A,#N/A,0.13,15%,13%,39%,17.0%,16.4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B8-666_102109,08MA-005.gac,18,M,0,P leucopus,P leucopus 1,#N/A,#N/A,0.13,14%,13%,39%,16.9%,17.2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_B9-667_102109,08MA-005.gac,18,M,0,Squirrel,Squirrel,#N/A,#N/A,0.13,14%,13%,40%,17.2%,16.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SNP_mDIV_C1-588_102109,08MA-005.gac,18,M,0,BMMi09NN806m (close to NMRI),BMMi09NN806m,#N/A,#N/A,0.01,76%,18%,5%,0.4%,0.2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C2-589_102109,08MA-005.gac,18,M,0,BMMi09NN816m (close to NMRI),BMMi09NN816m,#N/A,#N/A,0.01,75%,18%,6%,0.7%,0.6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C3-590_102109,08MA-005.gac,18,M,0,BMMi09NN831 (close to NMRI),BMMi09NN831,#N/A,#N/A,0.02,77%,19%,4%,0.3%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C4-591_102109,08MA-005.gac,18,M,0,BMMi09CC804m (close to NMRI),BMMi09CC804m,#N/A,#N/A,0.02,77%,19%,4%,0.3%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C5-592_102109,08MA-005.gac,18,M,0,BMMi09CC824m (close to NMRI),BMMi09CC824m,#N/A,#N/A,0.01,77%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C6-593_102109,08MA-005.gac,18,M,0,BMMi09CC826m (close to NMRI),BMMi09CC826m,#N/A,#N/A,0.01,76%,19%,4%,0.3%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C7-594_102109,08MA-005.gac,18,M,0,BMMi09CC866m (close to NMRI),BMMi09CC866m,#N/A,#N/A,0.02,74%,18%,6%,1.2%,1.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C10_673_111709,08MA-005.gac,19,M,0,J:DO 4,J:DO 4,#N/A,#N/A,0.02,61%,11%,27%,0.2%,0.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C11_674_111709,08MA-005.gac,19,M,0,J:DO 5,J:DO 5,#N/A,#N/A,0.03,62%,12%,26%,0.2%,0.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C7_670_111709,08MA-005.gac,19,M,0,J:DO 1,J:DO 1,#N/A,#N/A,0.03,60%,13%,27%,0.2%,0.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C8_671_111709,08MA-005.gac,19,M,0,J:DO 2,J:DO 2,#N/A,#N/A,0.03,59%,13%,28%,0.2%,0.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C9_672_111709,08MA-005.gac,19,M,0,J:DO 3,J:DO 3,#N/A,#N/A,0.02,62%,10%,27%,0.1%,0.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D10_684_111709,08MA-005.gac,19,M,0,B6 ApcMin/+-,B6 ApcMin/+-m2084,#N/A,#N/A,0.02,95%,0%,4%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D11_685_111709,08MA-005.gac,19,F,0,B6.CAST#Chr2,B6.CAST Chr2-f2085,#N/A,#N/A,0,95%,1%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D1_675_111709,08MA-005.gac,19,M,0,J:DO 6,J:DO 6,#N/A,#N/A,0.02,61%,12%,27%,0.2%,0.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D2_676_111709,08MA-005.gac,19,M,0,J:DO 7,J:DO 7,#N/A,#N/A,0.02,63%,11%,26%,0.2%,0.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D3_677_111709,08MA-005.gac,19,M,0,J:DO 8,J:DO 8,#N/A,#N/A,0.04,58%,13%,28%,0.3%,0.4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D4_678_111709,08MA-005.gac,19,M,0,J:DO 9,J:DO 9,#N/A,#N/A,0.06,61%,12%,25%,0.5%,1.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D5_679_111709,08MA-005.gac,19,M,0,J:DO 10,J:DO 10,#N/A,#N/A,0.01,61%,13%,26%,0.2%,0.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D6_680_111709,08MA-005.gac,19,M,0,J:DO 11,J:DO 11,#N/A,#N/A,0.02,61%,10%,28%,0.1%,0.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D7_681_111709,08MA-005.gac,19,M,0,J:DO 12,J:DO 12,#N/A,#N/A,0.02,64%,13%,23%,0.4%,0.5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D8_682_111709,08MA-005.gac,19,F,0,B6.CAST#Chr2,B6.CAST Chr2-f2082,#N/A,#N/A,0.01,95%,1%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_D9_683_111709,08MA-005.gac,19,F,0,B6.CAST#Chr2,B6.CAST Chr2-f2083,#N/A,#N/A,0.01,95%,1%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A1-47_082108,08MA-005.gac,2,M,1,MOLG/DnJ,MOLG/DnJ,MGI:2160845,555,0.02,50%,39%,8%,2.1%,0.6%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SNP_mDIV_A10-58_082108,08MA-005.gac,2,M,0,OR151m105,OR151m105,#N/A,#N/A,0.02,57%,10%,32%,0.1%,0.3%,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A11-59_082108,08MA-005.gac,2,F,0,OR1587f101,OR1587f101,#N/A,#N/A,0.02,57%,11%,32%,0.1%,0.3%,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A2-48_082108,08MA-005.gac,2,M,1,NON/ShiLtJ,NON/ShiLtJ,MGI:2163530,2423,0.02,77%,19%,4%,0.3%,0.0%,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SNP_mDIV_A3-49_082108,08MA-005.gac,2,M,1,NOR/LtJ,NOR/LtJ,MGI:2162087,2050,0.02,78%,18%,4%,0.2%,0.0%,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SNP_mDIV_A4-52_082108,08MA-005.gac,2,M,1,PERC/EiJ,PERC/EiJ,MGI:2161474,1307,0.01,70%,24%,5%,1.2%,0.2%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SNP_mDIV_A5-53_082108,08MA-005.gac,2,M,1,SF/CamEiJ,SF/CamEiJ,MGI:2159978,280,0,72%,22%,5%,0.7%,0.3%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SNP_mDIV_A6-54_082108,08MA-005.gac,2,M,1,MSM/Ms,MSM/Ms,MGI:2160661,3719,0.03,46%,42%,9%,2.3%,0.6%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SNP_mDIV_A7-55_082108,08MA-005.gac,2,M,1,SKIVE/EiJ,SKIVE/EiJ,MGI:2160664,1393,0.03,50%,39%,8%,2.4%,0.5%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SNP_mDIV_A8-56_082108,08MA-005.gac,2,F,1,DDK/Pas,DDK/Pas,MGI:2160614,#N/A,0.01,76%,19%,4%,0.3%,0.1%,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SNP_mDIV_A9-57_082108,08MA-005.gac,2,F,0,OR151f102,OR151f102,#N/A,#N/A,0.03,57%,11%,31%,0.1%,0.3%,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B1-60_082108,08MA-005.gac,2,M,0,OR1587m104,OR1587m104,#N/A,#N/A,0.01,61%,10%,29%,0.1%,0.3%,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B10-163_082108,08MA-005.gac,2,F,1,MWN1106,MWN1106,#N/A,#N/A,0.01,66%,21%,12%,0.9%,0.4%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B11-164_082108,08MA-005.gac,2,F,1,MWN1030,MWN1030,#N/A,#N/A,0.01,67%,21%,11%,0.9%,0.3%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B2-61_082108,08MA-005.gac,2,F,0,OR1611m117,OR1611m117,#N/A,#N/A,0.04,55%,12%,32%,0.3%,0.5%,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B3-190_082108,08MA-005.gac,2,F,1,BAG68,BAG68,#N/A,#N/A,0.02,47%,39%,11%,2.0%,0.6%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B4-191_082108,08MA-005.gac,2,F,1,BAG94,BAG94,#N/A,#N/A,0.03,47%,39%,11%,2.1%,0.7%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B5-192_082108,08MA-005.gac,2,F,1,IN38,IN38,#N/A,#N/A,0.02,51%,31%,13%,3.3%,1.0%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B6-159_082108,08MA-005.gac,2,F,1,MWN1214,MWN1214,#N/A,#N/A,0.01,65%,20%,14%,0.8%,0.4%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B7-160_082108,08MA-005.gac,2,M,1,MWN1194,MWN1194,#N/A,#N/A,0.01,66%,21%,12%,0.9%,0.3%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B8-161_082108,08MA-005.gac,2,M,1,MWN1279,MWN1279,#N/A,#N/A,0.01,65%,19%,15%,0.7%,0.4%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B9-162_082108,08MA-005.gac,2,M,1,MWN1026,MWN1026,#N/A,#N/A,0.01,66%,20%,13%,0.7%,0.3%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C1-165_082108,08MA-005.gac,2,F,1,MWN1287,MWN1287,#N/A,#N/A,0.02,66%,21%,12%,1.0%,0.4%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C10-175_082108,08MA-005.gac,2,F,1,IN40,IN40,#N/A,#N/A,0.02,51%,30%,15%,2.6%,1.0%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C11-176_082108,08MA-005.gac,2,M,0,OR88m19,OR88m19,#N/A,#N/A,0.01,60%,10%,29%,0.1%,0.3%,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C2-166_082108,08MA-005.gac,2,M,1,MWN1198,MWN1198,#N/A,#N/A,0.01,64%,19%,16%,0.6%,0.4%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C3-167_082108,08MA-005.gac,2,M,1,BAG74,BAG74,#N/A,#N/A,0.02,47%,39%,11%,2.2%,0.8%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C4-168_082108,08MA-005.gac,2,M,1,BAG56,BAG56,#N/A,#N/A,0.02,47%,39%,11%,2.2%,0.8%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C5-169_082108,08MA-005.gac,2,F,1,BAG3,BAG3,#N/A,#N/A,0.02,47%,40%,10%,2.4%,0.6%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C6-171_082108,08MA-005.gac,2,M,1,IN13,IN13,#N/A,#N/A,0.02,51%,30%,15%,2.7%,1.0%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C7-172_082108,08MA-005.gac,2,M,1,IN25,IN25,#N/A,#N/A,0.03,51%,29%,16%,2.7%,1.2%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
